,user,text,created_at,retweet_count,reply_count,like_count,quote_count
5664,Fabio caRIOca 🍥,"Aconteceu de novo. Bebi, dormi, tive um sonho besta. Agora foi com a @Anadipaollo.

Rolou atendimento? Não. Pq aparentemente no meio do rolê tinha um tigre (????) que eu TINHA que dar banho nele (???????) e aí do nada alguém que não era ela disse ""O IFOOD CHEGOU"" e aí acordei.",2022-03-31 16:24:46+00:00,0,1,0,0
5665,Bruno,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:24:02+00:00,50,0,0,0
5666,leo,"@gabigol @viniciusop21 SE VOCÊ VOLTAR A JOGAR BOLA DIREITO
SE EVERTON RIBEIRO VOLTAR A JOGAR BOLA
SE ANDREAS E LÉO , OS PEREIRAS, SAÍREM DO IFOOD

AÍ EU ACREDITAREI NO MENGÃO !

cabe a vcs dizer pra nós : 2020 acabou, ou não.",2022-03-31 16:24:02+00:00,0,0,0,0
5667,edilson júnior.,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:23:53+00:00,77,0,0,0
5668,camarão com casca,absolutamente toda vez que peço algo no ifood atrasa vai toma no cu,2022-03-31 16:23:41+00:00,0,0,0,0
5669,Rafael Almeida ᶜʳᶠ,"Hein @falanext e @iFood se resolvam aí meus filhos … um quer enfiar no rab* do outro, e eu só quero meu dinheiro de volta https://t.co/dGs66HdSUl",2022-03-31 16:23:37+00:00,0,1,2,0
5670,‏ً,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:23:20+00:00,50,0,0,0
5671,mj (10/90),"#ForaMarcosBraz @marcosbrazrio vai pra casa do caralho!!!!! Seu arrombado!!!! Diegos, Arão, Ifood Pereira e ainda cogita renovação com Rodinei!!! SOME DO MEU FLAMENGO!!!!!!!",2022-03-31 16:23:16+00:00,0,0,0,0
5672,bernardin 🧜🏽‍♀️,"chama La Brasa Grill, eu na pressa nem me atentei a nada nem nada só selecionei a marmita mais fácil lá e pronto kkkkk dps que vi q era novo no ifood já fiquei assi 👁👄👁",2022-03-31 16:22:29+00:00,0,0,3,0
5673,júlia,"E aí @iFood lixo, e aí @falanext qual vai ser a dessa vez hein ? https://t.co/6KvhPhDxnz",2022-03-31 16:22:23+00:00,0,1,1,0
5674,Gabriel ☭,"Olha que delícia, me botam uma cupom só pra lojas na puta que pariu né @iFood? https://t.co/IcE9zWxF0P",2022-03-31 16:22:17+00:00,0,1,0,0
5675,Pedro Ferreira,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:21:44+00:00,77,0,0,0
5676,luís,@Decamatheuss a pergunta é: ondeeee??? as quentinhas do ifood tudo 20 e poucos reais,2022-03-31 16:21:19+00:00,0,1,1,0
5677,una gitana,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:20:45+00:00,50,0,0,0
5678,lu,"iFood que porra é essa de ficar a compra inteira dizendo que eu ganhei um desconto pra só na hora de pagar dizer que não é válido pro restaurante, vai tomar no olho do cu",2022-03-31 16:20:21+00:00,0,0,0,0
5679,teté | 📖: os sete maridos de evelyn hugo,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/iz7QCbxDvJ",2022-03-31 16:20:14+00:00,0,0,0,0
5680,Laura Locks,hj está um dia propício para pedir um docinho no ifood,2022-03-31 16:19:48+00:00,0,1,2,0
5681,Franky Dshow,"Pedimos ifood no colégio hoje, vou começar a fazer isso sempre",2022-03-31 16:19:37+00:00,0,0,0,0
5682,Jonathan Belliot,@denovofernando tem eu pq na minha cidade n tem ifood,2022-03-31 16:19:28+00:00,0,1,0,0
5683,𝕹𝖊𝖗𝖎𝖘🍁,"percebi agora que o meu endereço no ifood tá errado, por isso o motoboy não achava",2022-03-31 16:18:59+00:00,0,0,0,0
5684,gui,"RT @matheus: Apresento a vocês: Dr. Jujuzinho – especialista em mimos!

Ele tem uma dica de como agradar quem você mais ama! E quem ganha p…",2022-03-31 16:18:55+00:00,110,0,0,0
5685,Rosa: a prima que AINDA não passou no concurso,"@iFood Boa tarde, não consigo mais pagar com ticket refeição, ainda é aceito? Tentei adicionar novamente mais não aparece nos métodos de pagamento.",2022-03-31 16:18:52+00:00,0,0,0,0
5686,SNAKE SKIN 🐍🐍🐍,"""vou guardar meu VR pra levar um gin p praia e não usar meu dinheiro""
 also eu gastando ele aos poucos todo dia com bolacha e ifood🤡",2022-03-31 16:18:44+00:00,0,0,1,0
5687,Biodiversus,"galera de Goiânia fiquem atentos pq parece q é golpe, eles não entregam, não cancelam, não atendem a porra do trlefone, e o inferno do @iFood fala q tem q ser resolvido com o restaurante",2022-03-31 16:18:35+00:00,0,2,2,0
5688,gata cabeça de coruja🎲,@iFood como que usa o dinheiro da peste da carteira? na hora de pagar n tá aparecendo a opção de usar,2022-03-31 16:17:58+00:00,0,0,0,0
5689,Talitha Benevenuto,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:17:38+00:00,50,0,0,0
5690,iailogoali,odeio restaurantes do ifood q nao rastreiam os motoboy,2022-03-31 16:17:33+00:00,0,0,2,0
5691,moon knight 🌘🗡,@galodeluta @iFood @fabloisi Vou perguntar pela milionésia vez: e os apps municipais/regionais? Por que não te interessam?,2022-03-31 16:17:32+00:00,0,3,0,0
5692,Malu não é Manu,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:16:57+00:00,77,0,0,0
5693,psyduck,"Só eu ando tendo problemas frequentes com o @iFood? Os serviços pioraram consideravelmente (vai culpar a pandemia agora?), as entregas cada vez mais erradas, mais atrasadas e o valor, óbvio, mais caro. #fail #frustrada",2022-03-31 16:16:51+00:00,0,0,0,0
5694,Crime ocorre nada acontece feijoada,@SiteResenha Graças a deus! Que o PSV compre esse entregador iFood pra evitar que @marcosbrazrio e Cia façam essa cagada.,2022-03-31 16:16:13+00:00,0,0,0,0
5695,𝐞𝐝𝐮𝐚𝐫𝐝𝐢𝐬𝐬𝐞 ✨,Preciso dizer que eu odiei esse rolê novo dos cupons do iFood vou fizer % de desconto é uma bosta,2022-03-31 16:15:09+00:00,0,0,0,0
5696,o presidente é vagabundo,"Aprende, Malu...
Se tem frete grátis, não rastreia entrega.
Se não rastreia entrega, o motoqueiro sai com mil lanches ao mesmo tempo.
#IFood",2022-03-31 16:15:03+00:00,0,0,1,0
5697,Kamila Torreão,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:14:43+00:00,50,0,0,0
5698,juridico hyunho nation,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:13:48+00:00,77,0,0,0
5699,laura,"o @iFood podia fazer um monitoramento melhor do tempo que os restaurantes dizem que vão entregar os produtos. porque porra, NUNCA chega na hora.",2022-03-31 16:13:45+00:00,0,0,4,0
5700,vit,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:13:40+00:00,50,0,0,0
5701,Nitty says love is for assholes,@VictorAfonso_82 @iFood Foi mesmo.. ja roguei 10 pragas diferentes pra ele. Deixar uma lactante varada de fome é um dos 10 pecados do feminismo moderno.,2022-03-31 16:13:37+00:00,0,1,3,0
5702,Wilame,como assim nenhum almoço no ifood eh menos de 15 reais,2022-03-31 16:13:36+00:00,0,0,1,0
5703,Rafael Martines,Mais uma vez pedindo iFood e o pedido veio errado 🤡🤡,2022-03-31 16:13:18+00:00,0,0,0,0
5704,Geraldi 📼,@brenodaempada Só faz pedido pelo ifood mesmo?,2022-03-31 16:12:54+00:00,0,1,1,0
5705,Senseé 🧜‍♀️,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:12:32+00:00,77,0,0,0
5706,Filipe c silva,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:12:14+00:00,50,0,0,0
5707,Caio Augusto,"@RappiBrasil @iFood @prefsp dai publicar uma lei autorizando a polícia a abordar todo mundo que andar com bag sem identificação pra prevenir, caso um entregador certificado tenha a bag furtada, basta abrir BO com a identificação da bag como forma de proteção.",2022-03-31 16:12:06+00:00,0,0,0,0
5708,Meu nome é pronto ❗,Isso que até hoje não sabemos se quem escrevia as notificações do iFood media aonde a frase acabava na primeira sílaba do cupom... https://t.co/TlHbo1K375,2022-03-31 16:11:13+00:00,0,0,3,0
5709,Marcia ReLINNcho,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:11:05+00:00,77,0,0,0
5710,Kaks,"@PedroVieira_25 O jogo só ficou ruim quando o Paulo Sousa  colocou o ""atacante"" Leo Pereira  , entregador do ifood",2022-03-31 16:11:03+00:00,0,0,0,0
5711,Bruno Pereira,"@luizcjunior87 Mas sabe um negócio curioso que vejo aqui no interior? Pessoal tem o custo só do iFood, porque já tinha motoboy antes (só usou a plataforma para dizer EI TO AQUI)",2022-03-31 16:10:21+00:00,0,1,0,0
5712,"di, o quebrado","Eu aqui varanda de fome pedi uma marmita no ifood, não veio colher 🤡",2022-03-31 16:10:02+00:00,0,0,1,0
5713,a inominável,"Gente é tão simples impedir esses assaltantes disfarçados de entregadores de aplicativo de agirem, bastava sei lá a @RappiBrasil e o @iFood se juntarem com a @prefsp e emitiram uma identificação pra quem for entregador certificado 🧵",2022-03-31 16:09:56+00:00,0,1,0,0
5714,h,Queria tanto ganhar essa promo de 1 ano de ifood,2022-03-31 16:09:54+00:00,0,1,6,0
5715,safado feminino ™,"Mlk, eu pedi um ifood e no sanduíche veio tudo que eu pedi pra tirar e tiraram todo o resto",2022-03-31 16:09:12+00:00,0,0,1,0
5716,Ciclista com PFF2,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:08:51+00:00,50,0,0,0
5717,Mulher Latina Americana,@hugoalvxs Agora que ent3ndi. O grafico vai ate 2020 a campanha do ifood é 2021 vai baixar pra -140 ppm tu vai ver,2022-03-31 16:08:51+00:00,0,0,2,0
5718,gabri,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:08:34+00:00,77,0,0,0
5719,MALFEITONA🦇 confirmada #bbb23,ifood não colabora,2022-03-31 16:08:12+00:00,0,0,0,0
5720,Apostadores Futebol Clube 💰,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:07:54+00:00,77,0,0,0
5721,Luiz Antônio,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:07:52+00:00,50,0,0,0
5722,✨🥭📚,@OcorrenciasJF @iFood dessa forma não se resolve absolutamente nada!,2022-03-31 16:07:42+00:00,0,0,0,0
5723,Adne,"nossa os cupons comprados do ifood são só dinheiro jogado fora, odiei",2022-03-31 16:07:29+00:00,0,1,1,0
5724,Lindo e Quebrado,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:06:16+00:00,77,0,0,0
5725,bia,"@LISCADOIDO Isso aí é FAKE! No ifood que todos os valores são mais caros que o restaurante, tá mais barato do que esses valores aí! https://t.co/kOHOsSoXt1",2022-03-31 16:05:46+00:00,0,1,1,0
5726,meeel🍯,"pedi comida no ifood era pra chegar 12:01 e até agora nada, restaurante não atende, não responde, não consigo entrar em contato com o @iFood pqp que lixooooooo tô grilada demais",2022-03-31 16:05:15+00:00,0,1,3,0
5727,joao,"@CaioAugstOR O custo do ifood nesse valor é com a entrega. Sem a entrega fica 12% mais as taxas de pagamento on-line… ou seja, vai dar a mesma coisa. Só que com o ifood você não tem controle da frota e pode ficar na mão qd mais precisa.",2022-03-31 16:05:09+00:00,0,1,1,0
5728,Eng. Civil_Victor_GoPackGo!!,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:05:09+00:00,77,0,0,0
5729,guilherme ablo,"e eu que comprei um android para trabalho porque não tinha o app do gestor de pedidos do ifood para IOS, e agora eles decidiram fazer 🤡",2022-03-31 16:05:03+00:00,0,0,0,0
5730,𝔇𝔬𝔲𝔤𝔩𝔞𝔰 𝔄𝔟𝔯𝔢𝔲,"O restaurante entregou meu almoço com 2 funcking horas de atraso
Falei que ia receber só em respeito ao entregador do ifood e nunca mais comprar lá

A comida veio a mais perfeita que odioooo",2022-03-31 16:04:38+00:00,0,3,3,1
5731,Lucas |tenho um podcast :)),"Semana passada pedi meu almoço no ifood p entregar aqui no meu serviço, o entregador viu q era contabilidade e e ja falou ”é q eu trabalhei sem ctps assinada” KKK povo ja não pode ver contabilidade q ja pergunta de rescisão 🤡🤡🤡",2022-03-31 16:04:25+00:00,0,1,0,0
5732,kkau🪐🥎,"Ifood o melhor amigo das pessoas, Gratidão 🙏🏽",2022-03-31 16:04:05+00:00,1,0,2,0
5733,fora perebas no Fla🔴⚫👊🙏🙅,"@iFood pelo amor de deus, me responde que eu to com fome",2022-03-31 16:03:53+00:00,0,0,0,0
5734,juliana,@giveuplif3 @OcorrenciasJF Ainda bem que não uso ifood peço direto no estabelecimento.,2022-03-31 16:03:35+00:00,0,0,0,0
5735,☁️ kiki / versions of me is coming,@kamilatorreao @iFood Vinícius traçou seu lanche  😂😂😂😂😂,2022-03-31 16:03:11+00:00,0,1,1,0
5736,Gespenst des Kommunismus,"Meu amigo tem app de exércitos que converte em cupom de 20 reais no Ifood.

Ele malha pra dar cupom pros amigos, e é sobre.

Ele malha pra eu poder comer lanche de graça",2022-03-31 16:02:24+00:00,0,2,0,0
5737,edursilva 🇧🇷♥️🇺🇳 #ForaBolsonaro,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:02:14+00:00,77,0,0,0
5738,Shakespeare Apaixonado,"Sempre q eu vejo um comercial do Ifood eu fico pensando 

Será q ainda tem alguem que nunca fez o cadastro p primeira compra 1 real? 

Se ainda estiverem entre nós, se manifestem",2022-03-31 16:01:53+00:00,0,3,0,0
5739,🧜🏾‍♀️| Eliziario da Boca de Filmes | 🐅,"45 reais um subway do mais simples pelo Ifood, chega a fome passou depois dessa viu",2022-03-31 16:01:49+00:00,0,0,0,0
5740,Cesar Coelho,"E ainda vem gente querer dar aula acordaammm para vida querer passar mão na cabeça de jogador que não está fazendo o que precisa ser feito para vencer,de perebas que só fode o Flamengo e ganha de prêmio contrato renovado, de jogador Ifood, de Vps incompetentes... calma já era🤬 https://t.co/YBx4Y3mz6y",2022-03-31 16:01:46+00:00,0,1,1,0
5741,🦂🦂,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:01:46+00:00,77,0,0,0
5742,Gza,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 16:01:45+00:00,77,0,0,0
5743,Urubu12ᶜʳᶠ,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:01:20+00:00,50,0,0,0
5744,mat,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 16:01:03+00:00,50,0,0,0
5745,roberto,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 15:58:38+00:00,77,0,0,0
5746,vitcheh,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 15:58:11+00:00,50,0,0,0
5747,Estela,@alicebiruta Daqui a pouco o ifood vai entregar água pra tomar banho,2022-03-31 15:58:11+00:00,0,0,0,0
5748,João 🇧🇷 Lino,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 15:57:56+00:00,50,0,0,0
5749,𝗲𝗹𝘁o͟n 🎾,"abri o Ifood comprei um lanche, é o que tem pra hj",2022-03-31 15:57:29+00:00,0,0,0,0
5750,brao,pl4giando imagens da internet pra por no ifood da padaria https://t.co/L5NuRZehOL,2022-03-31 15:57:23+00:00,0,0,0,0
5751,Roberto Aiello,"Com o desafio de atender a 60 milhões de pedidos por mês em média, o iFood segue aperfeiçoando sua #ExperiênciaDoCliente, para aumentar a vantagem competitiva em relação aos concorrentes e encantar seus consumidores. Leia o artigo do Consumidor Moderno. https://t.co/aZoedtEeDZ",2022-03-31 15:57:22+00:00,0,0,0,0
5752,Mayra Donini,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 15:57:10+00:00,50,0,0,0
5753,thially,"RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 15:57:09+00:00,77,0,0,0
5754,Best Representações e Consultoria de varejo,@futebol_info @ESPNBrasil Deus lhe ouça e leve o ifood,2022-03-31 15:57:05+00:00,0,0,0,0
5755,L❤️ 9¾,A vontade de pedir um Ifood tá imensa hoje,2022-03-31 15:56:55+00:00,0,0,0,0
5756,sued,"querido @iFood se eu quisesse cupom de 25% de desconto nos pedido eu pedia direto no whatsapp das empresa que se pá da mais, cade os pac de cupons de 10zão.",2022-03-31 15:56:46+00:00,0,0,1,0
5757,"Ela, Dani ⚛","RT @brenodaempada: 4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha…",2022-03-31 15:56:40+00:00,77,0,0,0
5758,Laisla PND 12,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 15:56:25+00:00,50,0,0,0
5759,𝐄𝐇𝐀𝐖𝐄𝐄,"@galodeluta @iFood @fabloisi #sancionatudoZema #assinareajuste #sancionazema

galo dê rt p ajudar a subir as tags contra zema e bolsonaro",2022-03-31 15:56:17+00:00,0,0,1,0
5760,o miaw miaw dela 🌹,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 15:56:08+00:00,50,0,0,0
5761,Henrique,"Nossa Ifood! Que declaração ridícula!! É óbvio o q vc falou!
#SPTV",2022-03-31 15:56:01+00:00,0,0,0,0
5762,Janaína com + de 2 neurônios,RT @galodeluta: Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Pau…,2022-03-31 15:55:51+00:00,50,0,0,0
5763,Adarquia,"RT @medeiroos99: Mania feia desses homens de hoje em dia “vem me ver” “vem aqui em casa” ih vai pro caralho, delivery so no ifood meu parce…",2022-03-31 15:55:29+00:00,5158,0,0,0
5764,Chef Breno da Empada,"4 horas pra fazer, poucos segundos pra você dar RT e alguns minutos pra você fechar um pedido, que tal?! Ajuda a gatinha ✨

https://t.co/EcL72SwNkE https://t.co/8g7Gj5GgxY",2022-03-31 15:55:21+00:00,77,7,339,9
5765,Galo,Ontem o Vagner Liderança de Rondônia que participou do falso fórum da @iFood se algemou na porta da empresa aqui em São Paulo pra denunciar o descaso e abandono que vem sofrendo por parte da Ifood. E aí @fabloisi usa e descarta? https://t.co/eqT1Kq68m1,2022-03-31 15:55:14+00:00,50,4,406,1
