id,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count
4082,𝒱𝑖𝑡𝑜𝑟𝑖𝑎,2562114542,paguei 15 reais pelo ifood esses tempos nunca fui tão feliz 😝 https://t.co/ilvN3eLHzH,2022-04-13 17:27:58+00:00,0,0,0,0
4083,☘Ⓜ️MORO NORDESTE!🔰,1147719163076648962,RT @hgprj: Claro. A culpa é do capeta. Do STF. Do congresso. Da guerra. Da chuva. Do iFood. Do Facebook. De todos menos da galera “competen…,2022-04-13 17:27:57+00:00,2,0,0,0
4084,Geraldo Santos,1486014714576572426,"@LucianaRochaRJ @iFood Aciona o PROCON.
Você é uma consumidora que agiu corretamente.
Tem os seus direitos!",2022-04-13 17:27:50+00:00,0,1,1,0
4085,Vlademir Dorigon #Tormenta20,67782189,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:27:26+00:00,710,0,0,0
4086,Revoltado Com Causa Ⓐ,175482395,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:26:28+00:00,710,0,0,0
4087,Luciana Rocha ❤🖤,2699155660,"@djvall_premier @iFood Eu ainda tenho cupons q comprei, mas assim q acabarem farei o msm",2022-04-13 17:26:09+00:00,0,1,0,0
4088,predro,1192489166690496513,"@galodeluta @iFood @rodaviva @veramagalhaes Seria histórico, hein @rodaviva",2022-04-13 17:25:45+00:00,0,0,2,0
4089,Line 🐰,67927471,"@ktwiterbear LINDA LINDA LINDAAAAAAAAAAAAAA, juro que ajudo em tudo, limpeza, faxina, louça, ifood, tudo mesmo",2022-04-13 17:24:40+00:00,0,1,1,0
4090,anna,35807870,"o ifood me mandando notificação me chamando de mozão. respeita, eu sou casada!!!!!",2022-04-13 17:23:16+00:00,0,2,5,0
4091,HELIO PEREIRA,426995741,Claro. A culpa é do capeta. Do STF. Do congresso. Da guerra. Da chuva. Do iFood. Do Facebook. De todos menos da galera “competente” do governo Bolsonaro. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ Coitado do capeta. 🤣🤣🤣 https://t.co/RdJM4w9Anh,2022-04-13 17:21:56+00:00,2,1,2,0
4092,Sr.ª,52051981,"@iFood  pelo amor de Deus! Ajuda teus Parceiros!! Minha loja tá fechada, tô perdendo meus docinhos só esperando a boa vontade de vocês me atenderem! Meu primeiro dia pôxa 😥",2022-04-13 17:21:47+00:00,0,1,0,0
4093,Tadeu Alves,66197913,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-13 17:21:44+00:00,529,0,0,0
4094,Thay 🧜🏻‍♀️🧬☕,718815499015077888,@correio Claro. A culpa é do capeta. Do STF. Do congresso. Da guerra. Da chuva. Do iFood. Do Facebook. De todos menos da galera “competente” do governo Bolsonaro. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,2022-04-13 17:21:18+00:00,0,0,4,0
4095,PTK🇨🇴,4095428129,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:21:17+00:00,710,0,0,0
4096,Victor,52864120,"O iFood da promoção de lanche por 0,99 centavos, mais a taxa que eles cobram é 299,00 aí não ue",2022-04-13 17:21:03+00:00,0,0,0,0
4097,versões do marcelo,1398355854659887108,@iFood não consigo fazer nenhum pedido e ninguém no suporte do app pra ajudar.,2022-04-13 17:20:46+00:00,0,0,0,0
4098,Teeh 💙,737265977264623616,@emanuks1 Fetiche: transar com o entregador gato do IFood,2022-04-13 17:20:19+00:00,0,2,4,0
4099,mariajuia,1166749148361740289,Eu só queria almoçar ifood do caramba,2022-04-13 17:20:05+00:00,0,0,0,0
4100,Campos de Barros,4899323603,paguei 5 reais num açaí te amo clube ifood,2022-04-13 17:19:59+00:00,0,0,0,0
4101,O Cara lá do Bar!,1568010174,@galodeluta @iFood @rodaviva @veramagalhaes Isso 👍🏻👍🏻👍🏻👍🏻👍🏻,2022-04-13 17:19:42+00:00,0,0,0,0
4102,anaira,1011080861100494848,"Queria aproveitar a promoção do iFood, mas aí vi que pelo valor da entrega é mais fácil eu comprar aqui no bairro msm.",2022-04-13 17:19:33+00:00,0,0,0,0
4103,Cacau Show,118720280,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:19:21+00:00,710,0,0,0
4104,aninha ⊬,1640843743,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-13 17:18:15+00:00,170,0,0,0
4105,vic.,943994430,"@birobson Possuímos parceria com o ifood, é só verificar se possui alguma loja da Cacau Show perto de você e efetuar o pedido! Se após essa tentativa ainda continuar com problemas pode falar conosco via VIA CHAT através do nosso site https://t.co/Jo6yjvWHcK  🍫❤",2022-04-13 17:18:06+00:00,0,0,0,0
4106,Arthur Gonçalves,233778077,to tao carente q o ifood me chamou de mozao e eu quase chorei,2022-04-13 17:18:06+00:00,0,0,2,0
4107,leleisu,159160405,tô triste queria ganhar um cupom de mil reais no ifood só assim fico feliz,2022-04-13 17:18:03+00:00,0,0,5,0
4108,luiza,100305942,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:17:45+00:00,710,0,0,0
4109,Anitsa Klenk,1338568917539753984,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:17:39+00:00,710,0,0,0
4110,brisa star ★,3068764895,2022 e o China ainda não ta no ifood :(,2022-04-13 17:17:31+00:00,0,2,1,0
4111,👑Princesa Léia check👑,353283764,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:17:26+00:00,710,0,0,0
4112,mari,1324403420497924102,oxe ifood q porra e essa https://t.co/k3GAODS07T,2022-04-13 17:17:08+00:00,0,0,0,0
4113,MV,1403819902268551175,Eu só queria aproveitar meu aniversário dormindo mas aí eu pedi salgadinhos no iFood e tenho que esperar mas estou morrendo de sono kkkkk,2022-04-13 17:17:02+00:00,0,0,0,0
4114,Ravena,1351507098803318787,"fui fazer um pedido lá no ifood pra ter entrega grátis com o valor mínimo e ainda colocaram taxa de entrega, desisti de pedir",2022-04-13 17:17:00+00:00,0,0,1,0
4115,Guilherme de Alcantara 🇧🇷🇧🇷🇧🇷,421830338,@mendlowicz Paga o Ifood então e para de chorar,2022-04-13 17:16:26+00:00,0,0,2,0
4116,Aline,175225077,"40% DE DESCONTO no primeiro pedido em mercado farmacia ou restaurantes com RAPPI? 🛵 
É só usar o cupom COMEGURIA40
*válido para primeiro pedido nas  compras acima de R$30
#rappi #delivery #cupom #desconto #ifood  #uber #quarta #almoço #bbb https://t.co/1xr81KVlrA j",2022-04-13 17:16:10+00:00,0,0,0,0
4117,lucas kiss,1202088743659823104,"Lista atualizada de boicotes a empresas que financiam movimentos que querem destruir o país para retomar o poder:
AMBEV
RIACHUELO
MAGALU
BURGER KING
AMERICANAS
SANTANDER
BRADESCO
123MILHAS
BAUDUCCO
DROGA RAIA
NATURA
BOTICÁRIO
IFOOD
ITAÚ
SEARA
PERDIGÃO
FIAT
DISNEY
e outras https://t.co/oKbSvZQV1N",2022-04-13 17:16:04+00:00,0,0,0,0
4118,Lorena 🌊,288922091,"Ifood é uma droga aq perto da minha casa, n entrega nada",2022-04-13 17:16:02+00:00,0,0,0,0
4119,Dj VALL ⒸⓇⒻ 🖤♥️🖤♥️,352547625,@iFood que intimidade é essa que eu nao permiti? https://t.co/NI49jNGbil,2022-04-13 17:16:00+00:00,0,1,0,0
4120,Sagitariana de Dezembro,2502050095,"consegui refazer o pedido e já está a caminho, e o pedido anterior o entregador continua indo pro restaurante, vai chegar lá e ser informado que não tem pedido, @iFood que se resolva com seus entregadores já que não permite que a gente CANCELE ESSE CARALHO",2022-04-13 17:15:57+00:00,0,0,0,0
4121,João Anzanello 🅾️(-) ᴼᶜᵗᵃ,18944193,"@LucianaRochaRJ @iFood Abandonei esse aí e faz tempo, eles estão rejeitadando esses cupons de desconto. É melhor ir n o restaurante e pegar o contrato . Se falar que tem uns restaurantes que tem o próprio aplicativo.",2022-04-13 17:15:43+00:00,0,1,1,0
4122,Nick,1298988626563362820,"Comprei um açaí por 0,99 centavos no ifood com entrega grátis 🥵",2022-04-13 17:15:43+00:00,0,0,0,0
4123,Dom Fernando,1482356614673969152,"Leva a mal não @iFood, mas não adianta nada treinar seus entregadores pra usar o chat, se na hora do contato com o cliente, eles entregarem o pedido errado e sequer olharem na tua cara. 🤷🏻‍♂️",2022-04-13 17:15:06+00:00,0,0,0,0
4124,🐞,791110869740642305,O iFood me chamando de mozao é tudo p mim,2022-04-13 17:14:53+00:00,0,1,0,0
4125,davo,2808572924,"@GeffersonAmori1 O que vc quer ?  O cara jogando ao lado do Arão que nunca será zagueiro e do outro lado Léo Ifood Pereira , fica difícil , sem contar o lentíssimo Felipe Luiz",2022-04-13 17:14:48+00:00,0,0,0,0
4126,gabriel com k,1029174089301278720,RT @rolodebolo: “EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço?” everyday i wake up brazilian,2022-04-13 17:14:25+00:00,21,0,0,0
4127,aquela lá,1252596594043731969,ontem eu tive uma das experiências mais estranhas da minha vida pedi um delivery no ifood mesmo estando do lado do local porque não tinha dinheiro comigo mas coloquei o endereço na minha casa porque sou burro e não dava pra cancelar o pedido,2022-04-13 17:14:05+00:00,0,1,1,0
4128,iara,1222321123888635904,mó glr do ifood e da creditas sendo promovida ao msm tempo uai,2022-04-13 17:13:56+00:00,0,0,0,0
4129,pretin atv......,705098280787701760,"@capybah21 @SubwayBrasil @iFood Dani, aconteceu a mesma coisa cmg, o pedido nunca foi entregue e eles nunca devolveram o dinheiro",2022-04-13 17:13:33+00:00,0,1,1,0
4130,Sel Ap 👀,1268610423600840706,ultimamente tô tendo uma sorte com os motoboy do ifood q minha nossa duas vezes já q o cara vai pro lado errado,2022-04-13 17:11:57+00:00,0,0,1,0
4131,nos que somos 01,3369598505,"RT @perolasancchys: O entregador do Ifood pediu um copo de água e olha oque deu....
#entregador #ifood #transgata #sexy #cwb https://t.co/D…",2022-04-13 17:10:56+00:00,38,0,0,0
4132,luroveri,1161988687162478592,RT @VitorArajoFilg1: @CarlosJulianoB2 @agenciapublica @UOLNoticias @blogdosakamoto @TheInterceptBr @bbcbrasil Segue abaixo link para a peti…,2022-04-13 17:10:40+00:00,23,0,0,0
4133,De mal a pior🤯😕,810945095742750721,RT @VitorArajoFilg1: A decisão da Justiça garantindo os salários do entregador do Ifood que tomou o tiro é excelente e merece grande divulg…,2022-04-13 17:10:22+00:00,67,0,0,0
4134,mathzᶜʳᶠ🌹,1437165011424718854,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-13 17:10:18+00:00,529,0,0,0
4135,linda do cabelo grande,1131278952574726145,mais um dia eu pedindo ifood,2022-04-13 17:10:07+00:00,0,0,0,0
4136,Nilbraz Silva 🇧🇷,4788774207,@mariavicente___ E Ifood amg ? Fica mto caro?,2022-04-13 17:09:53+00:00,0,1,0,0
4137,Paula Lucia,3416779257,"Hoje vai rolar uma resenha pós reunião, e meu gestor disse que vai mandar um cupom do iFood para comprar algo mais tarde. Os refrescos da empregada kkkkkk",2022-04-13 17:09:09+00:00,0,0,0,0
4138,mariana leao,42124802,"RT @RockyFLA: PRA QUEM TEM PENA, DEFENDE E PASSA PANO PRA ESSE ANDREAS IFOOD PEREIRA, APROVEITA E CURTA ESSE MOMENTO 👇 https://t.co/mAAZbbX…",2022-04-13 17:08:37+00:00,29,0,0,0
4139,Priscila ABCD #forabolsonaro,64505107,ai tenho q guardar meu dinheiro até sexta ttatata….. o ifood: https://t.co/dYsBrpjCFp,2022-04-13 17:08:17+00:00,0,0,0,0
4140,LI,1385220917152919557,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-13 17:08:13+00:00,529,0,0,0
4141,🤟 Machado,542007335,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/RMixnGJac0",2022-04-13 17:07:45+00:00,0,0,0,0
4142,s,966398045507280896,"@iFood entregador de vocês(diferente da foto que deveria entregar) me ameaçou! E agora, o que eu faço?",2022-04-13 17:07:03+00:00,0,0,0,0
4143,gabriel,745832252429459456,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:06:41+00:00,710,0,0,0
4144,Impeachment e cadeia,44438433,@galodeluta @iFood @rodaviva @veramagalhaes Rodaviva não merece vc não. Já foi boa no passado. Agora tá fraca.,2022-04-13 17:06:24+00:00,0,0,0,0
4145,zé neto,3376674993,@LucianaRochaRJ @iFood Verdade! 😉👊,2022-04-13 17:06:21+00:00,0,0,1,0
4146,Miguinha,432049842,"fazer mercado no ifood é foda, as lojas barram no final pra falar ""não tínhamos o suficiente desse produto que você pediu então estamos colocando mais e vai sair mais caro"" 

??????? a cara nem treme",2022-04-13 17:05:51+00:00,0,0,3,0
4147,ShirleyMaclaine,51256164,"@soratomachado @iFood Pior q uso bastante, mas depois dessa assim q terminar os cupons q ainda tenho, vou repensar.

O melhor é baixar os app dos estabelecimentos q mais gosto e pedir direto pra eles.",2022-04-13 17:05:37+00:00,0,1,2,0
4148,Do Rodo😎,760895165192146944,Vou pro ifood fazer um dinheiro pro carna,2022-04-13 17:05:34+00:00,0,0,0,0
4149,ADRIANA RODRIGUES SILVA,1508446857772609537,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:05:34+00:00,710,0,0,0
4150,Bumboca,225239403,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:05:29+00:00,710,0,0,0
4151,Rodrigo Cardoso,1497263836298190848,Gnt aonde é a promoção do hambúrguer por 0.99 e do ifood?,2022-04-13 17:04:17+00:00,0,4,5,0
4152,Divulgações Brunhot2019,1089570328844619777,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-13 17:04:06+00:00,529,0,0,0
4153,Burrototal,1500775235133624322,"RT @LucianaRochaRJ: O atendimento do @iFood deixando a desejar...

Fiz o pedido, usei o meu cupom, paguei on line, o restaurante disse q nã…",2022-04-13 17:03:51+00:00,4,0,0,0
4154,David Alexandre,1125796019659255808,Tô no centro o ifood não toca de jeito nenhum chego em casa o ifood toca,2022-04-13 17:03:22+00:00,0,0,0,0
4155,Good luck,3181626652,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-13 17:03:12+00:00,529,0,0,0
4156,ailton,222695373,"@LucianaRochaRJ @iFood Normal! Já comprei pizza com refrigerante e só chegou a pizza. 🤦🏻‍♂️
Pagar e não chegar acaba com o tesão de comer. 😠
@iFood depois disso parei de pedir.",2022-04-13 17:02:53+00:00,0,1,1,0
4157,Rafaela ⭐️,3068836025,eai @iFood posso pedir uma comida ou ta difícil ai o app em desenvolvimento,2022-04-13 17:02:31+00:00,0,0,2,0
4158,• pêga • 🧬,2282906200,@LucianaRochaRJ @iFood Tem toda razão e é desse jeito mesmo,2022-04-13 17:02:27+00:00,0,0,1,0
4159,Luciana Rocha ❤🖤,2699155660,"@PedroDo32 @iFood Tive q fazer outro pedido em outro restaurante.
Pior q isso atrasou todo o meu dia e ainda tenho q aturar uma adolescente cheia de fome",2022-04-13 17:00:17+00:00,0,0,0,0
4160,joao,1496606143828930560,"RT @galodeluta: Acho que depois que a @ifood comprovadamente ""trabalhou pra me matar"" eu merecia um espaço no @rodaviva diz ai @veramagalha…",2022-04-13 17:00:08+00:00,710,0,0,0
4161,Burrototal,1500775235133624322,"@Vincidz Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 17:00:03+00:00,0,0,0,0
4162,Lorena 🌊,288922091,"@dojaddl Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 16:59:48+00:00,0,0,0,0
4163,Demônio Lúcio Fer,824916699417866241,"@vitapizzza Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 16:59:30+00:00,0,0,0,0
4164,Túlio Rossi /✠/,127424040,"@Dai_Bt Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 16:59:21+00:00,0,1,0,0
4165,.,1321175540959748096,cancela meu pedido @iFood,2022-04-13 16:59:20+00:00,0,0,0,0
4166,Dani,853314604658827265,"@ailtvn @iFood Aconteceu a mesma coisa comigo ontem, ele dava sem frete e na hr de pagar 🤡🤡🤡",2022-04-13 16:59:06+00:00,0,1,0,0
4167,kira maldini,1500503463054258180,@robertices_ Fico pensando oq passa na cabeça de um entregador do iFood que olha o endereço de entrega no Ministério Público e pensa “kkkk vô furtá”,2022-04-13 16:59:02+00:00,0,0,3,0
4168,F E L I P E,1311674029,"@GaabiTaiza_ Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 16:58:53+00:00,0,0,0,0
4169,Pedro,907695371475972096,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-13 16:58:47+00:00,170,0,0,0
4170,Luiz Tomiyama,2760045989,"@herobrive Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 16:58:33+00:00,0,0,0,0
4171,baby snail,3376843557,"@NaaAlbuquerquee Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-04-13 16:58:13+00:00,0,0,0,0
4172,"Jeff Queijada, Boosted Jacarelho",916277917289762816,"@rachidcrf Né?
Mas eles acham eu o IFood é craque… 🙄",2022-04-13 16:57:36+00:00,0,1,1,0
4173,japera,1006741933694377984,"RT @kamehouseds: » 𝙄𝙣𝙫𝙤𝙘𝙖𝙣𝙙𝙤 𝙤 𝙎𝙝𝙚𝙣𝙡𝙤𝙣𝙜… Nosso bailão das 7 esferas conta com vários sorteios, sendo:
3 iFood, 3 VIPs, 1 Spotify e 1 HBO Ma…",2022-04-13 16:57:35+00:00,6,0,0,0
